,PredictedValueExtensiveModel
17996,2506085.2
17998,670795.3
18002,1206814.4
18006,-75579.836
18016,928471.94
18017,1154952.1
18018,-339294.0
18021,832542.4
18022,595845.4
18024,780346.3
18025,-250748.48
18030,2373692.2
18031,-1025094.9
18034,55643.727
18035,-1159406.0
18037,-658172.8
18041,968848.44
18042,1110183.8
18044,-140814.67
18046,1824430.6
18047,692231.06
18050,1746655.9
18053,-407643.75
18056,924057.75
18057,783596.75
18060,-294782.94
18066,-2875642.2
18069,-166931.98
18071,-221492.53
18072,1606875.8
18076,627667.8
18081,1340865.6
18086,-253343.3
18088,885344.44
18089,425836.78
18090,1821111.5
18093,-115071.71
18094,447720.0
18097,1402160.6
18102,-799567.25
18114,-238081.84
18115,-280238.56
18119,794435.8
18120,585403.44
18128,615152.2
18129,711434.1
18131,-1217433.6
18137,1754106.1
18138,563273.4
18140,247656.9
18150,-82940.984
18151,-40003.688
18156,-1627655.8
18158,-77939.805
18160,623800.1
18166,968848.44
18178,-323239.94
18179,649560.75
18181,-516331.25
18188,436962.8
18190,-272456.25
18191,831573.44
18192,-161909.75
18197,-242212.97
18205,565283.3
18213,-350681.4
18216,1860248.8
18217,622065.2
18218,172589.16
18219,648148.3
18225,-866425.7
18236,2946666.8
18241,1315832.5
18243,1686559.9
18256,-584504.44
18261,-115531.73
18262,763416.8
18264,420351.94
18271,271664.53
18274,172589.16
18275,840465.1
18278,-3234682.8
18290,-274854.47
18297,1730499.8
18299,5781.1035
18324,403691.66
18330,506775.38
18332,839401.44
