,PredictedValueXGB
6929,1505628.2
6930,1114555.8
6931,860879.8
6932,802019.4
6933,867464.06
6934,830984.0
6935,802019.4
6936,879570.75
6937,835381.0
6938,734746.1
6939,1008260.8
6940,802019.4
6941,802019.4
6942,802019.4
6943,830984.0
6944,830984.0
6945,842560.4
6946,802019.4
6947,830984.0
6948,802019.4
6949,2273384.5
6950,4397388.0
6951,802019.4
6952,802019.4
6957,802019.4
6958,802019.4
6959,688067.7
6960,1661141.9
6961,1968578.6
6962,802019.4
6963,812966.6
6964,860879.8
6965,723227.44
6966,978699.25
6967,842445.2
6968,802019.4
6969,842445.2
6970,802019.4
6971,1571323.9
6972,2701051.2
6973,842445.2
6974,3340124.5
6975,802019.4
6976,673653.44
6977,819161.75
6978,828570.9
6979,802019.4
6980,802019.4
6981,2673636.5
6985,1067850.4
6986,1301786.8
6987,1452934.9
6988,802019.4
6989,1242645.6
6990,697620.56
6991,833836.94
6992,1531749.9
6993,825720.06
6994,802019.4
6995,837179.1
6996,819161.75
6997,798782.44
6998,842445.2
6999,828570.9
7000,688067.7
7001,1052258.9
7002,842445.2
7003,849687.2
7004,1974164.8
7005,802019.4
7006,802019.4
7007,802019.4
7008,802019.4
7009,657194.75
7013,842445.2
7014,802019.4
7015,830984.0
7016,802019.4
7017,842445.2
7019,697620.56
7020,802019.4
7021,1299849.5
7022,871409.8
7023,978699.25
7024,4949315.5
7025,1447891.6
7026,1013526.9
7027,673653.44
7028,1894857.1
7029,2288652.5
7030,837179.1
7032,1466932.1
7033,784002.0
7034,802019.4
7035,802019.4
7036,802019.4
7037,1447891.6
7041,830984.0
7042,802019.4
7043,824427.8
7044,1336198.1
7045,870962.5
7046,837179.1
7047,825720.06
7048,802019.4
7049,1019686.3
7050,1497092.0
7051,872730.1
7052,837179.1
7053,896825.2
7054,830984.0
7055,852290.4
7056,1024421.06
7057,837179.1
7058,802019.4
7059,802019.4
7060,697620.56
7061,4127809.0
7062,5703488.0
7063,1491826.0
7064,802019.4
7068,842445.2
7069,2693901.8
7070,802019.4
7071,830984.0
7072,871409.8
7073,802019.4
7074,842445.2
7075,657194.75
7076,1452934.9
7077,2567684.8
7078,1013526.9
7079,1853263.1
7080,802019.4
7081,871409.8
7082,844410.8
7083,1046123.7
7084,830984.0
7085,842445.2
7086,802019.4
7087,1252977.4
7088,2688530.8
7089,842445.2
7093,802019.4
7094,960681.9
7095,802019.4
7096,1013526.9
7097,673653.44
7098,802019.4
7099,871409.8
7100,1484188.8
7101,784002.0
7102,720667.2
7103,837179.1
7104,2634542.0
7105,842445.2
7106,802019.4
7107,802019.4
7108,1019686.3
7109,802019.4
7110,879570.75
7111,688067.7
7112,1925912.0
7113,1505628.2
7114,830984.0
7118,842445.2
7119,2062652.9
7120,793411.1
7121,842445.2
7122,2649405.2
7123,802019.4
7124,1586397.5
7125,951003.0
7126,837179.1
7127,1587100.1
7128,802019.4
7129,1377449.6
7130,802019.4
7131,906579.06
7132,819161.75
7133,871409.8
7134,802019.4
7135,1342583.9
7136,837179.1
7137,809261.4
7138,802019.4
7139,1559476.5
7140,879685.94
7141,802019.4
7146,594978.7
7147,570225.3
7148,3285538.0
7149,1039028.6
7150,564959.25
7151,1146181.8
7152,564959.25
7153,1157242.8
7154,979561.94
7155,788584.0
7156,1039028.6
7158,1322432.6
7159,1073766.0
7160,1014321.44
7161,768801.8
7162,576623.44
7165,5315635.5
7166,1231425.2
7167,576738.56
7168,1211666.0
7172,561617.06
7173,616040.4
7174,1769233.2
7179,540252.4
7180,540252.4
7181,674990.6
7182,561617.06
7183,3113512.0
7184,540252.4
7185,570225.3
7187,574123.0
7188,1621872.9
7189,777465.06
7190,800822.1
7193,540252.4
7194,564959.25
7195,1183294.5
7196,782731.1
7197,1107146.1
7198,4562893.0
7201,877178.6
7202,556351.0
7203,1009055.44
7204,540252.4
7205,728136.3
7206,531644.1
7211,564959.25
7212,570225.3
7213,545518.44
7214,414801.78
7215,570225.3
7216,552758.3
7217,484160.9
7218,570225.3
7219,705142.06
7220,3366867.5
7221,414801.78
7222,582731.25
7223,540252.4
7224,540252.4
7225,1219894.0
7226,547494.4
7227,540252.4
7228,540252.4
7229,1142632.5
7230,547494.4
7231,560639.8
7232,421528.2
7237,540252.4
7238,564959.25
7240,414801.78
7241,540252.4
7242,444774.66
7243,1043537.3
7244,531644.1
7245,451501.06
7246,3963957.2
7247,1126610.4
7248,414801.78
7249,734735.06
7250,531644.1
7251,473620.8
7252,536910.2
7253,1295233.1
7254,536018.94
7255,585231.7
7256,603586.94
7257,540252.4
7258,761071.7
7259,552758.3
7260,565005.75
7261,414801.78
7262,540252.4
7263,761071.7
7264,1039028.6
7269,540252.4
7270,4043834.5
7271,469154.6
7272,597737.6
7273,414801.78
7274,552758.3
7275,540252.4
7276,522089.97
7277,552758.3
7278,536894.44
7279,484160.9
7280,585231.7
7281,448911.88
7282,414801.78
7283,540252.4
7284,540252.4
7285,540252.4
7286,1194216.6
7287,533667.44
7288,675105.8
7289,459781.03
7290,540252.4
7291,552758.3
7292,540252.4
7296,577465.2
7297,584104.5
7298,540252.4
7299,478884.8
7300,556351.0
7302,582731.25
7303,531644.1
7304,582731.25
7305,531644.1
7306,414801.78
7307,552758.3
7308,531644.1
7309,531644.1
7311,582731.25
7312,582731.25
7315,540252.4
7316,531644.1
7317,582731.25
7318,582846.4
7322,585231.7
7323,540252.4
7324,670678.1
7325,564959.25
7326,570225.3
7328,421528.2
7329,540252.4
7331,540252.4
7332,570340.44
7334,540252.4
7335,540252.4
7336,540252.4
7337,531644.1
7338,2310950.5
7339,624648.6
7340,552758.3
7341,540252.4
7342,540252.4
7343,531644.1
7345,540252.4
7346,540252.4
7347,540252.4
7348,570225.3
7357,421528.2
7359,592211.94
7360,414801.78
7362,540252.4
7363,540252.4
7364,570225.3
7365,540252.4
7366,570225.3
7367,540252.4
7368,540252.4
7369,656626.25
7370,540252.4
7371,570225.3
7372,774034.6
7373,564959.25
7374,540252.4
7375,878784.06
7376,564959.25
7377,564959.25
7378,463888.5
7379,567618.25
7380,540252.4
7381,439181.66
7382,585231.7
7383,840291.3
7388,570225.3
7389,552758.3
7390,540252.4
7391,540252.4
7393,540252.4
7394,540252.4
7395,582731.25
7396,531644.1
7397,540252.4
7398,540252.4
7399,714694.0
7400,414801.78
7401,540252.4
7402,1062260.6
7403,570340.44
7404,871544.1
7406,540252.4
7407,540252.4
7408,540252.4
7412,564959.25
7413,540252.4
7414,540252.4
7415,564959.25
7416,552758.3
7417,540252.4
7418,564959.25
7419,540252.4
7420,564959.25
7421,573614.0
7422,443647.88
7423,540252.4
7424,540252.4
7425,463888.5
7426,414801.78
7427,540252.4
7428,540252.4
7429,540252.4
7430,540252.4
7431,552758.3
7432,540252.4
7433,540252.4
7434,2030176.0
7435,540252.4
7439,552758.3
7440,570225.3
7441,540252.4
7442,540252.4
7443,421528.2
7444,1773541.9
7445,582731.25
7446,570225.3
7447,540252.4
7448,546941.9
7449,540252.4
7450,540252.4
7451,564959.25
7452,439181.66
7453,522234.97
7454,777465.06
7455,552758.3
7456,444889.78
7457,731183.7
7458,540252.4
7459,522234.97
7460,540252.4
7461,439181.66
7462,439181.66
7463,414801.78
7467,570225.3
7468,540252.4
7469,564959.25
7470,573614.0
7471,570225.3
7472,570225.3
7473,585346.8
7474,540252.4
7475,719960.06
7476,735167.7
7477,414801.78
7478,547494.4
7479,540252.4
7480,1232475.1
7481,1234200.2
7482,597852.75
7483,414801.78
7484,540252.4
7485,1142632.5
7486,540252.4
7487,540252.4
7492,1264367.6
7493,540252.4
7494,1616630.2
7495,421528.2
7496,567214.3
7497,552207.94
7498,540252.4
7499,540252.4
7500,1359238.1
7501,540252.4
7502,540252.4
7503,540252.4
7504,540252.4
7505,895111.25
7506,570225.3
7508,563446.2
7509,540252.4
7510,570225.3
7511,540252.4
7512,540252.4
7513,444774.66
7514,540252.4
7515,564959.25
7516,610782.25
7520,1088209.1
7521,564959.25
7522,564959.25
7523,540252.4
7524,531644.1
7525,564959.25
7527,815763.44
7528,540252.4
7529,540252.4
7530,1209187.5
7531,714694.0
7533,540252.4
7534,564959.25
7535,552758.3
7536,540252.4
7537,540252.4
7538,540252.4
7539,545518.44
7540,540252.4
7541,414801.78
7546,573614.0
7547,1390139.5
7548,544627.2
7549,531644.1
7550,522234.97
7551,714822.25
7552,540252.4
7553,1488399.8
7554,573614.0
7555,564959.25
7556,525149.8
7557,552758.3
7558,567214.3
7559,484160.9
7560,451501.06
7561,540252.4
7562,570225.3
7563,1088209.1
7564,1014321.44
7565,439181.66
7566,531644.1
7567,570225.3
7568,540252.4
7569,573614.0
7570,737178.4
7574,564959.25
7575,546941.9
7577,540252.4
7578,540252.4
7580,570225.3
7581,674990.6
7582,486070.25
7583,531644.1
7584,794940.56
7585,540252.4
7586,564959.25
7587,439181.66
7588,570225.3
7589,540252.4
7591,669506.44
7592,3223806.8
7593,840065.8
7594,540252.4
7595,466507.44
7596,540252.4
7597,540252.4
7601,570225.3
7602,540252.4
7603,540252.4
7604,782731.1
7605,660013.9
7606,540252.4
7607,439181.66
7609,639355.0
7610,421528.2
7611,469154.6
7612,540252.4
7613,421528.2
7614,570225.3
7615,540252.4
7616,540252.4
7617,536894.44
7618,774149.8
7619,561617.06
7620,540252.4
7621,540252.4
7622,540252.4
7623,421528.2
7624,536894.44
7628,540252.4
7629,540252.4
7630,540252.4
7631,570225.3
7632,414801.78
7633,570225.3
7634,540252.4
7635,540252.4
7636,414801.78
7637,540252.4
7638,570225.3
7639,540252.4
7640,531644.1
7641,444774.66
7642,540252.4
7643,414801.78
7644,540252.4
7645,540252.4
7646,3038671.0
7647,444774.66
7648,540252.4
7649,522234.97
7650,540252.4
7654,59386980.0
7655,28990178.0
7656,38716640.0
7657,31405308.0
7658,27967170.0
7659,21377756.0
7661,24656900.0
7662,12450882.0
7663,53561676.0
7664,32153176.0
7665,16029233.0
7666,25170564.0
7667,50563380.0
7668,62404396.0
7669,23756308.0
7670,82505880.0
7671,51056810.0
7672,29810842.0
7674,41986000.0
7679,37867430.0
7680,33215760.0
7681,17334994.0
7682,22314852.0
7683,14916397.0
7684,25405516.0
7685,34385668.0
7686,1814533.8
7687,52228356.0
7688,11987497.0
7689,52030860.0
7690,17115068.0
7691,22928546.0
7692,27821550.0
7693,34209344.0
7694,24049376.0
7695,16479317.0
7696,53193090.0
7697,40572644.0
7698,34386628.0
7699,49685588.0
7700,32963176.0
7701,25366382.0
7702,22968954.0
7703,44409580.0
7704,28916714.0
7705,18012078.0
7706,9504256.0
7709,40713120.0
7710,37888908.0
7711,20888994.0
7712,14880460.0
7713,34247636.0
7714,24279878.0
7715,38549490.0
7716,24186976.0
7717,28721954.0
7718,22936034.0
7719,22085574.0
7720,26658726.0
7721,48136228.0
7722,30341628.0
7723,30333532.0
7724,49982050.0
7725,26586648.0
7726,84435170.0
7727,19110656.0
7728,51972804.0
7729,30496268.0
7733,27749480.0
7734,28931812.0
7735,22285302.0
7736,9677979.0
7737,16056364.0
7738,11703429.0
7739,30756512.0
7740,24212610.0
7741,44103330.0
7742,12721281.0
7743,32171574.0
7744,11810848.0
7745,10527059.0
7746,24531416.0
7747,23284378.0
7748,20415824.0
7749,20340422.0
7750,16922422.0
7751,6750830.0
7752,21326864.0
7753,17857848.0
7754,40922956.0
7755,39681830.0
7756,50199080.0
7757,47823350.0
7758,44853530.0
7759,31185238.0
7763,32705458.0
7764,22711340.0
7765,26751282.0
7766,20539582.0
7767,11283658.0
7768,8810223.0
7769,34817300.0
7770,20244666.0
7771,12394554.0
7772,36612020.0
7773,12686090.0
7774,30191128.0
7775,24615400.0
7776,22619934.0
7777,17865954.0
7778,19295240.0
7779,16634792.0
7780,12061353.0
7781,9134730.0
7782,52849580.0
7783,59780836.0
7784,39120570.0
7785,20747340.0
7786,19599426.0
7787,43143600.0
7788,17723004.0
7790,18213918.0
7791,16790508.0
7796,40835630.0
7797,32312118.0
7798,21529272.0
7799,14693423.0
7800,11400134.0
7801,15453503.0
7802,25966684.0
7803,24433728.0
7804,20905950.0
7805,33148376.0
7806,24248754.0
7807,19667484.0
7808,14972564.0
7809,21939634.0
7810,14791467.0
7811,42624972.0
7812,15723795.0
7813,30781538.0
7814,19260578.0
7815,66482850.0
7816,44354064.0
7821,22129594.0
7822,10885715.0
7823,12298078.0
7824,8468899.0
7825,9963989.0
7826,18073050.0
7827,6614399.0
7828,14556370.0
7829,14964943.0
7830,9525738.0
7831,9996352.0
7832,39985596.0
7833,15309084.0
7834,14192470.0
7835,9651583.0
7836,3226578.8
7837,19841560.0
7838,12855179.0
7839,24816890.0
7840,17413496.0
7841,14831114.0
7842,21292110.0
7843,12362534.0
7844,30665920.0
7845,17159612.0
7848,17960676.0
7849,15497095.0
7850,19036984.0
7851,3693576.8
7852,16547681.0
7853,5772329.5
7854,14922715.0
7855,11283675.0
7856,63369036.0
7857,20076662.0
7858,11343116.0
7859,41657228.0
7860,14580065.0
7861,10723840.0
7862,13870791.0
7863,17744430.0
7864,29113392.0
7865,18273696.0
7866,11984282.0
7867,5979615.0
7871,14658649.0
7872,19644820.0
7873,18212780.0
7874,23435528.0
7875,11406171.0
7876,7211000.0
7877,12012563.0
7878,13343660.0
7879,4344876.0
7880,22791820.0
7881,27119296.0
7882,12339269.0
7883,20760790.0
7884,14227896.0
7885,14406729.0
7886,22310436.0
7887,12911195.0
7888,17515682.0
7889,35957330.0
7890,19978376.0
7891,12968727.0
7892,20231486.0
7893,20747976.0
7894,4709097.5
7899,20417416.0
7900,16720100.0
7901,11902164.0
7902,15274940.0
7903,11255695.0
7904,16777376.0
7905,16451031.0
7906,4971511.0
7907,20092906.0
7908,14676798.0
7909,24949682.0
7910,20098914.0
7911,19806400.0
7912,19459922.0
7913,27747556.0
7914,18658820.0
7915,19658188.0
7916,22517426.0
7917,12246438.0
7921,12050889.0
7922,16139519.0
7923,4674677.5
7924,11044762.0
7925,14378072.0
7926,10880509.0
7927,8281278.0
7928,13905259.0
7929,35597704.0
7930,15644938.0
7931,17660526.0
7932,10747133.0
7933,29133996.0
7934,19521554.0
7935,10645446.0
7936,14700056.0
7937,9678421.0
7938,20111370.0
7939,14862149.0
7940,13895530.0
7941,25477840.0
7942,13807851.0
7943,17116426.0
7944,17496862.0
7945,5113128.0
7949,16931086.0
7950,19016326.0
7951,12830459.0
7952,18095252.0
7953,11850984.0
7954,14061101.0
7955,11208049.0
7956,19260678.0
7957,12212253.0
7958,10694163.0
7959,14546791.0
7960,11145374.0
7961,26410138.0
7962,9704373.0
7963,11826017.0
7964,15987513.0
7965,20825886.0
7966,16803476.0
7967,18429132.0
7968,18728462.0
7969,13730358.0
7970,13498836.0
7971,5243103.5
7972,20316780.0
7973,13829791.0
7974,10069889.0
7975,17382254.0
7979,11524862.0
7980,10567534.0
7981,11499823.0
7982,11246406.0
7983,21031012.0
7984,13911974.0
7985,12226293.0
7986,24689094.0
7987,32303966.0
7988,16800924.0
7989,14882585.0
7990,7285963.0
7991,10341466.0
7992,17796108.0
7993,17351068.0
7994,5519881.5
7995,23006056.0
7996,11237555.0
7997,15790557.0
7998,10867046.0
7999,11991588.0
8000,10020476.0
8004,11979652.0
8005,17496426.0
8006,16803020.0
8007,10631059.0
8008,12502154.0
8009,12444835.0
8010,18130722.0
8011,10115407.0
8012,16024865.0
8013,8752985.0
8014,18344972.0
8015,17155250.0
8016,8089413.5
8017,15151177.0
8018,8606897.0
8019,26955698.0
8020,18867284.0
8021,11095811.0
8022,8931185.0
8023,20843384.0
8024,13207780.0
8025,10085004.0
8029,12430256.0
8030,16916308.0
8031,8675247.0
8032,6915052.0
8033,4877965.5
8034,8577512.0
8035,21145874.0
8036,10381374.0
8037,10468930.0
8038,21618306.0
8039,9042547.0
8040,14285871.0
8041,24039624.0
8042,6102408.0
8043,5498967.0
8044,13782384.0
8045,12724980.0
8046,12101197.0
8047,7403159.5
8048,2740151.5
8049,6914553.0
8050,17893856.0
8051,11980487.0
8052,13862158.0
8053,8307457.0
8054,8580778.0
8055,21346454.0
8056,13084043.0
8057,13078845.0
8058,12257546.0
8059,9506441.0
8060,5896119.5
8064,14197774.0
8065,14077747.0
8066,4824477.0
8067,4030147.2
8068,7041373.0
8069,10730001.0
8070,13101369.0
8071,10331464.0
8072,10009557.0
8073,13228676.0
8074,19690054.0
8075,21698570.0
8076,9731590.0
8077,12736985.0
8078,10003405.0
8079,12535809.0
8080,18005246.0
8081,11833968.0
8082,19888938.0
8083,16781526.0
8084,17142844.0
8085,31024186.0
8089,15506624.0
8090,15648505.0
8091,9357799.0
8092,10824380.0
8093,10365204.0
8094,18290624.0
8095,5974704.0
8096,5161803.5
8097,23165986.0
8098,11958139.0
8099,18803874.0
8100,6735101.0
8101,20716824.0
8102,10559419.0
8103,10718785.0
8104,15018744.0
8105,18332116.0
8106,16564639.0
8107,13508748.0
8108,12593783.0
8109,7113809.5
8113,27931206.0
8114,16316786.0
8115,11233711.0
8116,9399249.0
8117,3675249.8
8118,20254648.0
8119,5966849.5
8120,3650920.8
8121,16811620.0
8122,11511572.0
8123,5086842.5
8124,9270756.0
8125,10655295.0
8126,11659659.0
8127,2610225.5
8128,8435806.0
8129,17031824.0
8130,13951046.0
8131,17759424.0
8132,17339044.0
8133,12095578.0
8134,13237313.0
8137,12406766.0
8138,10452965.0
8139,8566655.0
8140,5719624.5
8141,17496962.0
8142,10713172.0
8143,14555548.0
8144,7634908.5
8145,28681918.0
8146,13183429.0
8147,17031448.0
8148,4240741.0
8149,11236150.0
8150,19246602.0
8151,12783892.0
8152,17635636.0
8153,9985270.0
8154,10037982.0
8155,18795724.0
8156,18756738.0
8157,36657430.0
8158,10426459.0
8162,13751494.0
8163,14793653.0
8164,12602919.0
8165,16799354.0
8166,8290385.0
8167,16861244.0
8168,13716465.0
8169,8815906.0
8170,6989581.5
8171,5134229.0
8172,15093664.0
8173,16654762.0
8174,12776555.0
8175,14351611.0
8176,8575259.0
8177,13749739.0
8178,20134526.0
8179,9775363.0
8180,4026360.0
8181,17953360.0
8182,12447917.0
8183,19163254.0
8184,14339362.0
8185,12164247.0
8189,2096428.5
8190,3304885.8
8191,1809285.8
8192,2823261.5
8193,2157113.8
8194,961784.7
8195,4950454.5
8196,1277647.0
8197,1748332.9
8198,1162130.5
8199,3978947.8
8200,1850094.5
8201,1055372.1
8202,1859808.2
8203,7537918.0
8204,1149624.5
8205,1559081.2
8206,3507577.2
8207,4401427.0
8208,2360068.2
8209,4267432.5
8210,2011703.0
8211,801084.0
8215,1714186.9
8216,1782384.4
8217,2098037.0
8218,878387.44
8219,1665684.6
8220,3162155.0
8221,1299353.9
8222,988326.75
8223,2684355.0
8224,1371940.4
8225,1282222.2
8226,1774633.9
8227,4141421.2
8228,2354065.8
8229,988326.75
8230,3587421.5
8231,2042166.1
8232,1064017.1
8233,2693673.5
8234,1719211.9
8235,2352549.5
8236,6526167.5
8237,2098426.8
8238,1681998.6
8239,4467583.5
8240,1263781.9
8241,1067322.4
8244,4868351.5
8245,3696422.8
8246,1108467.9
8247,888359.7
8248,738021.25
8249,1105621.8
8250,1940341.4
8251,1672307.8
8252,1129449.2
8253,2222590.2
8254,991331.94
8255,940890.3
8256,7714676.5
8257,1929914.1
8258,3803637.8
8259,1391614.4
8260,848580.44
8261,1948302.4
8262,935539.06
8263,2218362.0
8264,6501184.5
8265,2135117.8
8266,1820423.8
8267,738021.25
8268,965597.25
8272,2001181.6
8273,3588494.2
8274,3323825.0
8275,3203693.0
8276,936156.56
8277,8621009.0
8278,920640.7
8279,1429459.6
8280,1162048.4
8281,2170285.2
8282,2191379.0
8283,2827267.5
8284,931258.0
8285,2342924.2
8286,915042.4
8287,3773192.8
8288,1925969.4
8289,2490904.2
8290,2027355.8
8291,4558635.0
8292,6544221.5
8293,1698379.5
8297,2310483.0
8298,10289691.0
8299,939866.25
8300,931498.2
8301,1000415.6
8302,952372.2
8303,1933636.2
8304,775512.8
8305,876583.7
8306,913400.8
8307,969839.25
8308,1670255.9
8309,920563.4
8310,5536668.0
8311,1812125.8
8312,892799.3
8313,939866.25
8314,2110420.5
8315,2643472.8
8316,2546788.8
8317,2073935.6
8318,3646589.0
8322,1714170.5
8323,1721275.4
8324,787832.2
8325,952372.2
8326,1093326.6
8327,952372.2
8328,939866.25
8329,1099138.9
8330,1000415.6
8331,936156.56
8332,952372.2
8334,1199896.1
8335,1721275.4
8336,952372.2
8337,889089.6
8338,948357.5
8339,989304.56
8340,2080650.5
8341,978565.1
8342,6036282.5
8343,1013036.75
8344,1398381.8
8348,4009785.0
8349,2556087.8
8350,823941.8
8351,955201.7
8352,2361342.5
8353,871072.25
8354,936156.56
8355,976683.44
8356,2183526.0
8357,2764979.0
8358,2284083.2
8359,2022566.1
8360,3751527.2
8361,1192302.9
8362,904109.3
8363,2204023.8
8364,1137520.1
8365,906556.6
8366,923125.0
8367,3023773.0
8368,1442691.6
8369,939866.25
8372,2170939.2
8373,1000045.0
8374,764332.8
8375,946339.8
8376,976312.8
8377,1699961.6
8378,1000045.0
8379,911778.8
8380,1044901.6
8381,985038.7
8382,2790914.8
8383,1745318.5
8384,1697031.5
8385,1366275.9
8386,1502756.4
8387,1101140.6
8388,1766627.4
8389,985444.8
8390,2064368.9
8391,1925948.2
8392,2518044.2
8393,1130285.8
8394,1232968.8
8395,986696.2
8399,952372.2
8400,1439544.2
8401,952372.2
8402,982345.2
8403,919062.56
8404,2227032.2
8405,952372.2
8406,939866.25
8407,876583.7
8408,969956.9
8409,3877658.8
8410,3073401.0
8411,989861.8
8412,957638.25
8413,2763548.8
8414,4813683.5
8416,1224687.6
8417,1994831.8
8418,939866.25
8419,931258.0
8420,1075557.9
8421,1175784.1
8422,1121360.8
8425,969866.8
8426,941145.25
8427,918655.0
8428,1052823.6
8429,1120939.5
8430,893832.94
8431,829059.06
8432,1062253.9
8433,957360.9
8434,6477328.0
8435,1371157.4
8436,1389403.1
8437,1015409.8
8438,952772.8
8439,2605040.2
8440,2973926.5
8441,1807053.4
8442,1860156.2
8443,3627760.5
8444,973094.1
8445,1772709.6
8446,950014.75
8451,1093326.6
8452,1205930.5
8453,939866.25
8454,1512330.4
8455,1012921.56
8456,1857481.1
8457,1396916.0
8458,981699.6
8459,1350173.5
8460,2953819.5
8461,913400.8
8462,1703220.9
8463,939866.25
8464,3598875.5
8465,757859.25
8466,3229484.8
8467,985436.0
8468,2157441.2
8469,1639111.5
8470,728388.94
8473,964573.2
8474,966129.5
8475,1377199.2
8476,2414668.2
8477,969839.25
8478,971417.4
8479,2590468.0
8480,1208504.4
8481,966129.5
8482,991071.06
8483,1812125.8
8484,1218022.6
8485,1148515.0
8486,978565.1
8487,978565.1
8488,1930709.1
8489,1187476.4
8490,2126396.0
8491,915246.5
8492,4040273.0
8493,5216981.0
8494,1664989.9
8495,923448.5
8498,1060974.9
8499,939866.25
8500,787832.2
8501,785242.94
8502,880075.0
8503,931258.0
8504,939866.25
8505,728388.94
8506,1000594.5
8507,931258.0
8508,3352505.2
8509,931258.0
8510,3779899.0
8511,1670255.9
8512,1775698.6
8513,1122228.0
8514,6764367.0
8515,3371536.0
8516,978565.1
8517,1051737.1
8518,1570935.0
8519,1295203.8
8520,728388.94
8521,728388.94
8525,2187612.0
