,PredictedValueSimpleModel
14600,160557.66
14601,368862.53
14602,1307083.4
14603,1339006.6
14604,3466139.5
14605,3700223.8
14606,600779.44
14607,5737483.0
14613,2120054.8
14614,2684111.0
14615,188285.44
14616,436692.16
14617,949602.75
14618,322018.62
14619,1052361.8
14620,736200.1
14621,-124464.38
14622,306416.28
14623,1141125.1
14624,264809.62
14625,1666163.6
14626,1005595.25
14627,1197000.5
14628,1284284.8
14629,597333.44
14630,1385020.0
14631,670736.44
14632,437753.22
14633,476333.4
14634,795231.2
14635,446901.78
14636,505712.88
14637,79920.266
14641,-36545.21
14642,-856142.44
14643,303389.9
14644,547376.1
14645,11029.486
14646,660577.44
14647,1049484.1
14648,267591.78
14649,644522.44
14650,761339.6
14652,163178.16
14653,724211.44
14654,570469.2
14655,-396.89215
14656,436692.16
14657,378011.1
14658,610872.25
14659,1154164.1
14661,338136.03
14662,2067170.6
14663,582365.75
14664,1469321.8
14665,921926.06
14666,408321.6
14670,1783892.2
14671,844451.56
14672,-13320.914
14673,1082965.2
14674,198881.4
14675,2093549.8
14676,163178.16
14677,924846.25
14678,2340508.0
14679,1044175.7
14680,407442.72
14681,11029.486
14682,329688.28
14683,349528.78
14684,675270.1
14685,426698.3
14686,-72935.766
14687,1151960.0
14688,476151.22
14689,437753.22
14690,668609.1
14691,446901.78
14692,79920.266
14696,407442.72
14697,570469.2
14698,-36545.21
14699,604868.6
14700,647457.3
14701,351450.25
14702,277166.94
14703,258753.06
14704,407442.72
14705,881148.5
14706,736218.1
14707,28852.555
14708,597333.44
14709,1207848.5
14710,1242197.2
14711,372280.6
14712,1929947.6
14713,476151.22
14714,147749.8
14715,-821612.44
14719,402343.28
14720,647552.4
14721,-13320.914
14722,303389.9
14723,570469.2
14724,1942287.8
14725,446218.56
14726,531889.0
14727,368862.53
14728,55306.297
14729,8067.179
14730,531889.0
14731,426698.3
14732,580576.1
14733,1074485.6
14734,437753.22
14735,505582.84
14736,2222436.0
14737,732039.06
14738,505582.84
14739,2067170.6
14740,666224.2
14744,842568.25
14745,570469.2
14746,761874.3
14747,988182.94
14748,825156.0
14749,283438.5
14750,2190.714
14751,-36545.21
14752,561138.3
14753,160557.66
14754,368862.53
14755,254873.9
14756,378011.1
14757,303389.9
14758,791123.75
14759,407442.72
14760,733760.3
14761,553626.44
14762,639359.7
14763,437753.22
14764,476333.4
14765,964673.06
14766,476333.4
14767,950039.56
14772,160557.66
14773,-396.89215
14774,68230.62
14775,509377.0
14776,-6382.78
14777,771903.7
14778,73026.875
14779,478773.34
14780,160557.66
14781,760359.75
14782,570469.2
14783,531889.0
14784,570469.2
14785,339430.9
14786,580576.1
14787,485379.38
14788,426698.3
14789,666224.2
14790,845986.5
14791,476333.4
14792,314433.97
14793,446901.78
14794,476333.4
14795,94149.984
14799,570469.2
14800,597333.44
14801,570469.2
14802,897172.6
14803,303389.9
14804,322018.62
14805,704367.25
14806,-42085.93
14807,627416.4
14808,561185.1
14809,-13320.914
14810,599718.6
14811,2289634.0
14812,25259.312
14813,619156.4
14814,639359.7
14815,639359.7
14816,636792.6
14817,408321.6
14818,362486.66
14819,79920.266
14820,121740.31
14821,446901.78
14825,592799.8
14826,303389.9
14827,368268.53
14828,407442.72
14829,368268.53
14830,640677.7
14831,566004.7
14832,501103.66
14833,682448.5
14834,853035.3
14835,49609.71
14836,498965.44
14837,49609.71
14838,901722.5
14839,675270.1
14840,360401.25
14841,829250.5
14842,639359.7
14843,118500.45
14844,712013.5
14845,645198.0
14846,437753.22
14847,372280.6
14851,570469.2
14852,570469.2
14853,368862.53
14854,368680.34
14855,351450.25
14856,478773.34
14857,306416.28
14858,760359.75
14859,570469.2
14860,188285.44
14861,570469.2
14862,531889.0
14863,724211.44
14864,561185.1
14865,639359.7
14866,647941.0
14867,639359.7
14868,68493.89
14873,724211.44
14874,378011.1
14875,498024.1
14876,11029.486
14877,312870.06
14878,472058.7
14879,104565.234
14880,213252.75
14881,478773.34
14882,722759.4
14883,724211.44
14884,595683.75
14885,323584.28
14886,561185.1
14887,25259.312
14888,580576.1
14889,505819.6
14890,123399.42
14891,437753.22
14892,1074350.2
14893,446901.78
14894,639359.7
14895,401530.03
14899,378011.1
14900,570469.2
14901,621997.2
14902,378011.1
14903,814455.06
14904,-13320.914
14905,-13320.914
14906,114929.47
14907,678707.3
14908,632515.75
14909,727720.0
14910,814455.06
14911,378011.1
14912,814455.06
14913,398111.97
14914,508664.66
14915,407442.72
14916,303389.9
14917,264980.88
14918,59716.703
14919,437753.22
14920,351355.28
14921,220117.56
14922,668609.1
14926,570469.2
14927,531889.0
14928,54508.75
14929,570469.2
14930,407442.72
14931,820056.7
14932,603303.4
14933,339897.03
14934,952479.0
14935,570469.2
14936,561138.3
14937,398111.97
14938,570469.2
14939,642048.2
14940,570469.2
14941,426698.3
14942,456129.94
14943,476333.4
14944,118500.45
14945,639359.7
14946,446901.78
14947,830764.9
14951,1044175.7
14952,570469.2
14953,368862.53
14954,1489749.5
14955,376636.06
14956,160557.66
14957,1940019.8
14958,1718312.4
14959,446451.34
14960,378011.1
14962,1935769.0
14963,284123.47
14964,760359.75
14965,1591481.9
14966,769061.0
14967,1192744.4
14968,456129.94
14969,456129.94
14970,1083578.2
14971,2495313.5
14972,476333.4
14973,944914.06
14977,1342925.9
14978,594422.9
14979,1535805.8
14980,85152.28
14982,1106376.5
14983,-30733.195
14984,478773.34
14985,192427.6
14986,464390.0
14987,3730527.0
14988,412817.84
14989,766300.25
14990,1417367.4
14991,2475878.0
14992,399135.97
14993,98296.93
14994,2516820.2
14995,639359.7
14996,-4636.6353
14997,909180.1
14998,749519.2
14999,1626461.0
15000,2682171.5
15001,441467.1
15002,146090.81
15007,656701.2
15008,686132.6
15009,1185190.1
15010,486529.84
15011,-767627.0
15013,561185.1
15014,1802314.4
15015,1173306.5
15016,407442.72
15017,613731.6
15018,360229.84
15020,533821.0
15021,820712.1
15022,1014845.75
15023,1918455.0
15024,461078.75
15025,1055070.8
15026,73946.51
15028,446901.78
15029,666042.06
15030,526189.56
15031,363536.34
15032,942592.06
15036,368862.53
15037,1065939.8
15038,760359.75
15039,-396.89215
15040,786575.75
15041,481448.0
15042,3005132.0
15043,817043.06
15044,240943.5
15045,592234.06
15046,876049.2
15047,407442.72
15048,2463007.5
15049,474014.38
15050,40278.92
15051,646020.6
15052,1985171.4
15053,98296.93
15055,370244.0
15057,666042.06
15058,506051.88
15059,32345.594
15060,749519.2
15061,1140174.9
15066,407442.72
15067,561138.3
15068,399281.16
15069,350448.75
15070,254873.9
15071,203352.5
15072,704367.25
15073,-20344.31
15074,570469.2
15075,407442.72
15076,284123.47
15077,570469.2
15078,407442.72
15079,1878308.4
15080,531889.0
15081,473309.5
15082,378011.1
15083,597333.44
15084,651379.06
15085,626582.9
15086,2748616.8
15087,535069.06
15088,619156.4
15089,752347.4
15090,128902.5
15091,73946.51
15092,1385239.4
15093,1139930.0
15094,323764.72
15101,407442.72
15102,407442.72
15103,402343.28
15104,303389.9
15105,378011.1
15106,794610.44
15107,505192.56
15108,913898.75
15109,974808.25
15110,-66436.37
15111,-80666.14
15112,405601.47
15113,407442.72
15114,590149.2
15115,49609.71
15116,314300.44
15117,339019.1
15118,845210.7
15119,428385.4
15120,127546.36
15121,576765.8
15122,68493.89
15123,630075.9
15124,476333.4
15125,906359.94
15126,437753.22
15127,446901.78
15128,690548.56
15129,505582.84
15130,147749.8
15136,567901.8
15137,1333583.0
15138,585092.1
15139,254873.9
15140,402343.28
15141,59531.234
15142,407442.72
15143,151226.86
15144,25259.312
15147,531889.0
15148,339430.9
15149,408616.62
15150,372576.28
15151,697876.1
15152,760359.75
15153,619156.4
15154,456129.94
15155,1108304.0
15156,913169.75
15157,426698.3
15159,1300274.9
15160,1212118.0
15161,666224.2
15162,476333.4
15163,94149.984
15168,1737464.6
15169,378011.1
15170,426481.53
15171,1250393.0
15172,-1090036.5
15173,688701.5
15174,254873.9
15175,312275.94
15176,352624.16
15177,408290.2
15178,789452.6
15179,505637.7
15180,501120.97
15181,570469.2
15182,350448.75
15183,78859.16
15184,1005355.4
15185,78859.16
15186,207478.92
15187,1505093.4
15188,426698.3
15189,577636.8
15190,600644.3
15192,658062.7
15193,84819.17
15194,1775231.2
15195,821595.25
15196,323764.72
15197,118500.45
15201,1197917.4
15202,814405.44
15203,1145166.5
15204,570469.2
15205,766300.25
15206,49609.71
15207,724211.44
15208,634264.0
15209,881148.5
15210,703449.8
15211,264809.62
15212,49609.71
15213,1286086.0
15214,25259.312
15215,626612.6
15216,884083.8
15217,455947.75
15218,563716.44
15219,897846.5
15220,485379.38
15221,426698.3
15222,635522.06
15223,567701.06
15224,333700.4
15228,570469.2
15229,3266181.0
15230,599718.6
15231,160557.66
15232,254873.9
15233,-396.89215
15234,781476.44
15235,407260.53
15236,889127.8
15237,350448.75
15238,556085.75
15239,216293.62
15240,49609.71
15241,724211.44
15242,378011.1
15243,597333.44
15244,1757776.6
15245,1411575.9
15246,456129.94
15247,446799.2
15249,1034983.75
15250,1360821.1
15251,118500.45
15256,1066503.9
15257,350448.75
15258,407442.72
15259,597333.44
15260,566631.5
15261,2035861.8
15262,302468.84
15263,365436.75
15264,500538.3
15265,-80666.14
15266,651379.06
15267,407442.72
15268,774143.75
15269,25259.312
15270,303389.9
15271,407442.72
15272,49609.71
15273,368313.5
15274,1009456.3
15275,98296.93
15276,388637.16
15277,1057626.0
15278,446901.78
15279,397416.4
15280,467002.66
15281,372280.6
15287,597333.44
15288,1155884.5
15289,881148.5
15290,378011.1
15291,300438.78
15292,405601.47
15293,1753074.5
15294,407442.72
15295,330980.4
15296,486618.66
15297,49609.71
15298,833545.94
15299,157495.53
15301,282464.66
15302,561185.1
15303,407442.72
15305,729657.7
15306,746563.25
15307,1119726.5
15308,616589.0
15309,753183.3
15310,675270.1
15311,720087.7
15312,720269.8
15313,825412.8
15314,408321.6
15315,635522.06
15316,-4636.6353
15322,566035.94
15323,881148.5
15324,431082.12
15325,390434.44
15326,812724.1
15328,1034891.0
15330,431592.72
15331,842568.25
15332,407442.72
15333,444764.94
15334,651379.06
15335,736572.1
15336,-396.89215
15337,1078478.8
15338,640921.25
15339,448080.34
15340,456129.94
15341,518349.53
15342,560988.2
15343,-24840.137
15344,426698.3
15345,505582.84
15347,190868.12
15348,950039.56
15349,793102.2
15350,94149.984
15351,513655.56
15355,904797.56
15356,881148.5
15357,654902.2
15358,407442.72
15359,287557.47
15360,312687.88
15361,30281.812
15362,344996.47
15363,1078177.9
15364,-42085.93
15365,1071039.2
15366,3919738.8
15367,1081346.5
15368,2466023.0
15369,48290.32
15370,547652.6
15371,1655729.0
15372,323764.72
15373,835191.0
15374,1152295.5
15375,1098682.4
15376,874648.1
15377,1657992.6
15378,68493.89
15381,505698.47
15382,696852.2
15383,307825.53
15384,350448.75
15385,132155.73
15386,-92092.53
15387,436692.16
15388,726101.56
15389,1324308.4
15390,642048.2
15391,690009.0
15392,189807.1
15393,567901.8
15394,49609.71
15395,49609.71
15396,49609.71
15397,648405.9
15398,576738.4
15399,437753.22
15400,471233.97
15401,1061748.9
15402,1057998.5
15403,353014.16
15404,437753.22
15405,109169.69
15406,437753.22
15410,570469.2
15411,570469.2
15412,436692.16
15413,-7295.764
15414,523580.62
15415,307825.53
15416,281166.16
15417,25259.312
15418,570469.2
15419,49609.71
15420,303389.9
15421,570469.2
15422,599718.6
15423,-396.89215
15424,1019359.94
15425,313496.9
15426,12142.014
15427,264980.88
15428,399135.97
15429,426698.3
15430,-118734.484
15431,94149.984
15438,1125085.1
15439,766300.25
15440,379698.2
15441,-13320.914
15442,407442.72
15443,49609.71
15444,544283.8
15445,566631.5
15446,651379.06
15447,121977.516
15448,-7295.764
15449,561185.1
15450,642048.2
15451,78859.16
15452,842568.25
15453,407442.72
15454,426698.3
15455,1368459.6
15456,349126.0
15457,615318.75
15458,264980.88
15459,454288.7
15460,772340.56
15461,146090.81
15467,570469.2
15468,54508.75
15469,634264.0
15470,368862.53
15471,116363.59
15472,65984.99
15473,352624.16
15474,758852.44
15475,729602.94
15476,315747.03
15477,254873.9
15478,407442.72
15479,456129.94
15480,329853.38
15481,456129.94
15482,98296.93
15483,639359.7
15484,639359.7
15486,630075.9
15487,32345.594
15488,437753.22
15489,471233.97
15490,118500.45
15494,1298523.9
15495,95310.41
15496,644684.8
15497,1281248.1
15498,815042.75
15499,2015907.2
15500,3468341.5
15501,347325.47
15502,606104.56
15503,2432998.8
15504,1593090.9
15505,-291358.0
15506,863346.25
15507,1857864.9
15508,3701887.2
15509,6769945.0
15510,781999.1
15511,1480216.1
15512,1988840.0
15513,2512430.5
15514,1130539.5
15515,742825.06
15516,3873751.0
15517,1081079.8
15518,940592.4
15522,368862.53
15523,570469.2
15524,813136.9
15525,881148.5
15526,3838261.5
15527,323705.78
15528,1345494.1
15529,1064188.9
15530,1754666.9
15531,587112.25
15532,4583071.0
15533,1782250.0
15534,1044175.7
15535,523315.94
15536,619156.4
15537,2124663.0
15538,111346.53
15539,551699.6
15540,982417.06
15541,1331390.1
15542,1010315.56
15543,476333.4
15544,476333.4
15548,599718.6
15549,1127018.1
15550,105764.79
15551,407442.72
15553,1693872.0
15554,352475.25
15555,4130755.8
15556,-252209.48
15557,832342.1
15558,5574973.0
15559,1492798.0
15560,1459457.9
15561,667420.8
15562,1103942.5
15563,535305.9
15564,1895860.2
15565,690939.7
15566,3147862.5
15567,833701.25
15568,1655729.0
15569,467002.66
15570,372280.6
15571,372280.6
15575,321904.5
15576,511797.72
15577,25259.312
15578,851717.1
15579,-160513.75
15580,704367.25
15581,2052325.9
15582,505455.62
15583,-42085.93
15584,286315.47
15585,329688.28
15586,444764.94
15587,1631324.1
15588,736868.75
15589,180252.66
15590,686102.75
15591,49609.71
15592,49609.71
15593,417549.75
15594,118500.45
15595,661690.2
15596,619771.94
15597,896051.9
15602,1341623.5
15603,778090.7
15604,234663.95
15606,561638.0
15607,485054.6
15608,885438.3
15609,440193.1
15610,-92092.53
15611,561185.1
15612,1236398.1
15613,444764.94
15614,597151.3
15615,-123061.69
15616,1652122.1
15617,639359.7
15618,921926.06
15619,476333.4
15620,69625.484
15621,703062.75
15622,558534.1
15623,372280.6
15624,1058285.4
15627,1310483.2
15628,696670.2
15629,592234.06
15631,494888.75
15632,312870.06
15633,328124.8
15634,573173.75
15635,478773.34
15636,597333.44
15637,881148.5
15638,407442.72
15639,1071039.2
15640,426698.3
15641,1793588.2
15642,1531066.9
15643,407909.88
15644,695473.6
15645,639359.7
15646,580688.4
15647,982017.56
15651,531889.0
15652,599718.6
15653,537453.9
15655,505637.7
15656,502727.1
15657,161173.19
15658,598059.5
15659,760359.75
15660,407442.72
15661,1419162.2
15662,962236.06
15663,1037038.56
15664,600779.44
15665,1488052.5
15666,772340.56
15667,542904.94
15668,1329860.6
15669,695473.6
15670,2136545.0
15674,598059.5
15675,753460.9
15676,339019.1
15677,514476.62
15678,541340.8
15679,672587.3
15680,286315.47
15681,407215.75
15682,753460.9
15683,531753.6
15684,1222006.9
15685,1994806.2
15686,626582.9
15687,597151.3
15688,570469.2
15689,457132.38
15690,580440.75
15691,666042.06
15692,1215349.1
15693,446901.78
15694,639359.7
15695,249143.44
15699,160557.66
15700,592234.06
15701,407442.72
15702,570469.2
15703,368268.53
15704,948918.9
15705,283026.56
15706,199409.5
15707,501103.66
15708,881148.5
15709,2281276.0
15710,1005595.25
15711,809047.0
15712,1972266.6
15713,574594.3
15714,716323.0
15715,476333.4
15716,2011204.2
15717,1841855.0
15718,437159.3
15719,79920.266
15720,949947.5
15721,741642.94
15725,407442.72
15726,696852.2
15727,565369.56
15728,198881.4
15729,-412128.75
15730,501103.66
15731,199409.5
15732,350448.75
15733,1357480.8
15734,760359.75
15735,728579.8
15736,531889.0
15737,457132.38
15738,553921.0
15739,412920.56
15740,1734230.6
15741,958018.44
15742,600779.44
15743,616266.8
15744,829250.5
15745,476333.4
15749,1951018.2
15750,760359.75
15751,760359.75
15752,597333.44
15753,254873.9
15755,760021.25
15756,277166.94
15757,25259.312
15758,1696.2668
15759,1428146.1
15760,760359.75
15761,570469.2
15762,571179.06
15763,180252.66
15764,950039.56
15765,626571.5
15766,94149.984
15767,639359.7
15768,1080050.4
15773,570469.2
15774,597333.44
15775,592799.8
15776,65614.74
15777,531889.0
15780,381168.72
15781,59590.4
15782,315747.03
15783,173113.84
15784,1517540.9
15785,379698.2
15786,469662.38
15787,183977.23
15788,-44277.906
15789,-160513.75
15790,30680.781
15791,504505.62
15792,476333.4
15793,353351.8
15794,-1002729.6
15795,639359.7
15796,873885.8
15797,661124.8
15798,544293.1
15802,12737309.0
15803,3492203.8
15804,3366006.0
15805,1921231.4
15806,988195.44
15808,1881488.5
15809,2633716.2
15810,2082193.0
15811,3732857.0
15812,1651135.8
15813,1547265.2
15814,9303434.0
15815,2812563.0
15816,2230745.0
15817,2314311.2
15818,2745802.5
15819,2578987.2
15820,6632326.0
15821,1162664.5
15826,2996235.8
15827,3793104.5
15828,436692.16
15829,407442.72
15830,838208.0
15831,78859.16
15833,1475355.9
15834,283026.56
15835,611754.0
15836,-353916.7
15837,163178.16
15838,570469.2
15839,930182.1
15840,570469.2
15842,463072.6
15843,814987.44
15844,417549.75
15845,648405.9
15846,572003.2
15847,639359.7
15848,236368.31
15849,4981496.0
15850,950039.56
15851,768697.8
15856,1644943.8
15857,715382.06
15858,531753.6
15859,378011.1
15860,9212.539
15861,49609.71
15862,138536.8
15863,351450.25
15864,342119.5
15865,787268.44
15866,173113.84
15867,315747.03
15868,88556.94
15869,1066503.9
15870,407442.72
15871,726101.56
15872,711558.25
15873,566631.5
15875,677527.7
15878,5463370.5
15879,1106689.1
15880,372280.6
15881,476333.4
15882,467002.66
15883,843386.7
15884,1193975.9
15885,880304.06
15886,437753.22
15892,1946918.8
15893,436692.16
15894,378011.1
15895,842568.25
15896,733616.7
15897,-116050.74
15898,536807.3
15899,817043.06
15901,464282.66
15902,398111.97
15903,622049.3
15904,696852.2
15905,378011.1
15906,992054.0
15907,352077.12
15908,293818.7
15909,426698.3
15910,629893.75
15911,407909.88
15912,1174096.9
15913,987361.44
15914,210563.19
15917,851717.1
15918,1144057.1
15919,318895.47
15920,653815.3
15921,1071039.2
15922,1125085.1
15923,1187429.0
15924,566631.5
15925,-396.89215
15926,592799.8
15927,1106329.2
15928,929835.7
15929,1354976.8
15930,1135394.6
15931,623109.94
15933,476333.4
15934,1887950.6
15935,674447.44
15936,121740.31
15941,1041607.9
15942,1065939.8
15943,363763.1
15944,368862.53
15946,618025.8
15947,553705.94
15948,-69313.4
15949,789452.6
15950,550282.4
15951,1951018.2
15952,505698.47
15953,-396.89215
15954,378011.1
15955,592799.8
15956,455947.75
15957,303561.22
15958,349126.0
15959,437753.22
15960,874762.3
15961,1654323.1
15962,600779.44
15963,477507.25
15964,467002.66
15965,-401835.44
15966,372280.6
15970,612214.25
15971,667420.8
15972,597333.44
15973,407442.72
15974,422443.94
15975,573533.3
15976,505192.56
15977,478773.34
15978,668664.06
15979,526789.4
15980,435033.22
15981,368862.53
15982,824150.44
15983,667420.8
15984,339430.9
15985,619156.4
15986,467002.66
15987,666224.2
15988,290315.34
15989,765560.94
15990,446901.78
15991,919677.44
15992,372280.6
15993,607073.3
15994,639359.7
15995,323764.72
15996,372280.6
16000,368862.53
16001,1816305.1
16002,729657.7
16003,339019.1
16004,904786.4
16005,351450.25
16006,611428.3
16007,344996.47
16008,446218.56
16009,570469.2
16010,180252.66
16011,160557.66
16012,-36545.21
16013,49609.71
16014,546875.7
16015,1885128.0
16016,498619.53
16017,897846.5
16018,285184.6
16019,476333.4
16020,446901.78
16021,745948.94
16022,285184.6
16023,1347590.2
16024,437753.22
16025,94149.984
16028,407442.72
16029,570469.2
16030,570469.2
16031,531889.0
16032,407442.72
16033,531753.6
16034,542067.0
16035,-92537.69
16036,315747.03
16037,368862.53
16038,375482.47
16039,368862.53
16040,11029.486
16041,738515.5
16042,570469.2
16043,570469.2
16044,64615.74
16045,426698.3
16046,911459.3
16047,1239447.4
16048,538553.3
16049,635522.06
16050,323764.72
16051,529275.94
16052,505582.84
16053,818076.1
16054,55569.75
16058,813136.9
16059,667420.8
16060,599718.6
16061,651196.94
16062,-396.89215
16063,444764.94
16064,49609.71
16065,634016.5
16066,514476.62
16067,343337.6
16068,368862.53
16069,25259.312
16070,407442.72
16071,570469.2
16072,407442.72
16073,368862.53
16074,483538.12
16075,352077.12
16076,668609.1
16077,958853.2
16078,118500.45
16079,505582.84
16080,639359.7
16081,68493.89
16085,4601165.0
16086,3259357.8
16087,1001729.56
16088,786763.94
16089,1362272.6
16090,1971338.1
16091,1396696.0
16092,995580.2
16093,1930891.6
16094,989741.94
16095,1130367.2
16096,1283486.6
16097,1010014.2
16098,934203.94
16099,2210766.8
16100,2574146.8
16101,1995669.0
16102,901625.9
16103,1955333.8
16104,1553894.9
16105,3412992.5
16106,1392583.1
16107,1242106.9
16108,1316175.4
16109,987301.94
16113,2666924.2
16114,2612632.5
16115,2313322.2
16116,726020.25
16117,1244825.6
16118,1159427.8
16119,1019231.5
16120,864115.6
16121,1130476.6
16122,735762.8
16123,2779047.8
16124,-1381208.0
16125,-189763.22
16126,1118131.0
16127,-609701.5
16128,1337624.9
16129,745458.0
16130,1784123.2
16131,1850295.9
16132,1488776.8
16133,-91623.02
16135,896401.4
16136,802653.75
16137,1046041.1
16140,812724.1
16141,368862.53
16142,2117397.0
16143,304684.1
16144,-160513.75
16145,-396.89215
16146,1094862.0
16148,979343.56
16149,859960.1
16150,-214757.4
16151,755260.4
16152,1102544.9
16153,760359.75
16154,368268.53
16155,417549.75
16156,303561.22
16157,822066.2
16158,661690.2
16159,1887666.9
16160,476333.4
16161,-120872.445
16162,1133383.9
16163,2286500.5
16164,1362349.6
16165,505582.84
16166,45951.312
16170,789609.2
16171,772724.7
16172,531889.0
16173,837468.94
16174,368680.34
16175,-92537.69
16176,160301.12
16178,949912.06
16179,478773.34
16180,750608.3
16181,753175.44
16182,622049.3
16183,571077.2
16184,451030.5
16185,814987.44
16186,686630.4
16187,467002.66
16188,944940.2
16189,865414.2
16190,471233.97
16192,471233.97
16193,574733.56
16194,920608.1
16198,2170761.2
16199,570469.2
16200,-396.89215
16201,-13320.914
16202,303389.9
16203,604040.75
16204,21207.682
16205,661479.8
16206,125839.375
16207,49609.71
16208,598059.5
16209,1044175.7
16210,407442.72
16211,304684.1
16212,49609.71
16213,1037264.9
16214,-74374.45
16215,416955.75
16216,88966.13
16217,-68506.18
16218,575181.4
16219,630075.9
16220,239812.62
16221,639359.7
16222,1943930.0
16223,862762.44
16227,753175.44
16228,753175.44
16229,303389.9
16230,368862.53
16231,300438.78
16232,-123061.69
16233,671727.5
16234,680876.25
16235,514476.62
16236,-214757.4
16237,588308.0
16238,-123061.69
16239,531753.6
16240,554219.56
16241,368862.53
16242,190359.64
16243,426698.3
16244,-74374.45
16245,991996.06
16246,467002.66
16247,-54170.953
16248,476151.22
16249,476151.22
16250,600779.44
16251,149105.92
16252,401530.03
16253,-54170.953
16257,570469.2
16258,188285.44
16259,368862.53
16260,531889.0
16261,514476.62
16262,352624.16
16264,508022.78
16265,378011.1
16266,49609.71
16267,398111.97
16268,641487.06
16269,73946.51
16270,170664.69
16271,483720.44
16272,639359.7
16273,229448.34
16274,55569.75
16275,-54170.953
16276,476333.4
16277,639359.7
16278,408321.6
16283,189807.1
16284,407442.72
16285,368862.53
16286,531889.0
16288,351450.25
16289,322018.62
16290,312870.06
16291,388772.47
16292,68862.01
16293,277166.94
16294,-158422.67
16295,2440378.5
16296,592234.06
16297,1672941.1
16298,881148.5
16299,54508.75
16300,332810.7
16301,619156.4
16302,456129.94
16303,11209.672
16304,1073187.1
16305,819499.06
16306,408321.6
16307,577641.7
16308,592206.7
16309,55569.75
16314,407442.72
16315,368268.53
16316,561185.1
16317,514476.62
16318,536807.3
16319,-30733.195
16320,478773.34
16321,570469.2
16322,402343.28
16323,407442.72
16324,331017.84
16325,583469.06
16326,583469.06
16327,77200.18
16328,94149.984
16329,353014.16
16330,118500.45
16331,118500.45
16332,387382.84
16333,760773.44
16334,55569.75
16336,639359.7
16337,476333.4
16338,229448.34
16342,368268.53
16343,160557.66
16344,49609.71
16345,-13320.914
16346,312687.88
16347,351450.25
16348,-69313.4
16349,478773.34
16350,-36545.21
16351,570469.2
16352,160557.66
16353,597333.44
16354,30680.781
16355,407442.72
16356,777267.06
16357,580576.1
16358,441117.25
16359,720319.5
16360,372280.6
16361,-54170.953
16362,437753.22
16363,1266259.2
16364,437753.22
16369,597333.44
16370,368862.53
16371,363763.1
16372,531889.0
16373,541340.8
16374,315747.03
16375,462523.5
16377,724211.44
16378,363763.1
16379,303389.9
16380,498965.44
16381,188148.12
16382,570469.2
16383,284123.47
16384,35366.312
16385,437753.22
16386,257176.19
16387,476333.4
16388,476333.4
16389,499973.03
16390,437571.03
16391,649709.1
16392,372280.6
16393,505582.84
16397,368862.53
16398,687521.3
16399,368862.53
16400,460385.1
16401,351450.25
16402,-69313.4
16403,440193.1
16404,478773.34
16405,407442.72
16406,-13320.914
16407,25259.312
16408,398111.97
16409,39106.0
16410,602906.8
16411,209244.88
16413,564991.9
16414,883345.8
16415,1296348.8
16416,197505.58
16417,285184.6
16418,297519.1
16422,722311.3
16423,531889.0
16424,407442.72
16425,570469.2
16426,368862.53
16428,514476.62
16429,1110078.8
16430,160301.12
16431,514476.62
16432,272067.34
16433,25259.312
16434,368862.53
16435,25259.312
16436,535678.56
16437,619156.4
16438,446799.2
16439,476333.4
16440,437753.22
16441,476333.4
16442,372280.6
16443,1113065.9
16444,668609.1
16445,476333.4
16450,378011.1
16451,282464.66
16452,216293.62
16453,-13320.914
16454,15928.525
16455,314300.44
16456,514476.62
16457,322018.62
16458,277166.94
16459,-13320.914
16460,355742.47
16461,156736.88
16463,368862.53
16464,407442.72
16465,648405.9
16467,437753.22
16468,369329.6
16469,1814901.9
16470,476333.4
16471,620459.7
16472,884747.44
16473,467002.66
16474,461903.22
16479,570469.2
16480,570469.2
16481,570469.2
16482,842568.25
16484,342119.5
16485,396131.62
16486,440193.1
16487,729062.25
16488,15928.525
16490,378011.1
16492,619156.4
16493,35366.312
16494,793102.2
16495,314433.97
16496,616266.8
16497,376716.34
16499,668609.1
16500,437753.22
16501,476333.4
16502,639359.7
16508,531753.6
16509,-13320.914
16510,49609.71
16511,-396.89215
16514,-3142.9202
16515,-69313.4
16517,251568.4
16518,30281.812
16519,368862.53
16520,561185.1
16521,303389.9
16522,25259.312
16523,456129.94
16524,417549.75
16525,64615.74
16526,98296.93
16527,2653714.8
16528,267525.7
16529,407909.88
16530,267525.7
16531,-54170.953
16533,432653.78
16534,5990.9287
16535,-54170.953
16536,408321.6
16540,1005595.25
16541,757449.1
16542,1984959.0
16543,-26595.781
16544,1359004.6
16545,743686.56
16546,-472207.97
16547,900441.56
16548,864322.5
16549,789609.2
16550,1535936.6
16551,583469.06
16552,720230.06
16553,531889.0
16554,435533.3
16555,628840.56
16556,2555855.5
16557,1559653.4
16558,1285178.5
16559,921926.06
16560,919167.25
16561,540168.3
16562,661124.8
16563,800867.56
16564,867279.06
16568,1986239.8
16569,929326.9
16570,594271.3
16571,-1323989.1
16572,410412.5
16573,380699.7
16574,519158.84
16575,1395183.9
16576,478773.34
16577,531825.06
16578,1810079.6
16579,1916990.8
16580,-245636.55
16581,1708933.8
16582,171243.12
16583,1944169.5
16584,3441520.8
16585,6964468.5
16586,1040824.2
16587,1586952.6
16588,1254471.6
16589,1771770.6
16590,2633729.5
16591,442403.53
16592,3084473.8
16593,1006144.3
16594,2160497.8
16598,1456275.5
16599,345894.8
16600,-396.89215
